time,pm2_5,pm10,temperature_2m,relative_humidity_2m,wind_speed_10m,city
2024-08-25 19:00:00,22.2,65.7,28.5,77,25.2,karachi
2024-08-25 20:00:00,22.3,65.2,28.5,78,23.2,karachi
2024-08-25 21:00:00,22.2,65.4,28.4,78,22.8,karachi
2024-08-25 22:00:00,22.4,65.2,28.2,79,23.8,karachi
2024-08-25 23:00:00,22.4,63.1,28.1,80,25.6,karachi
2024-08-26 00:00:00,22.2,61.0,27.9,81,24.8,karachi
2024-08-26 01:00:00,21.4,55.4,27.6,83,21.6,karachi
2024-08-26 02:00:00,21.0,54.9,27.5,83,18.7,karachi
2024-08-26 03:00:00,19.9,51.9,27.4,84,20.3,karachi
2024-08-26 04:00:00,19.0,50.1,27.1,85,21.9,karachi
2024-08-26 05:00:00,18.0,53.0,27.0,86,23.1,karachi
2024-08-26 06:00:00,17.9,53.8,27.3,85,21.2,karachi
2024-08-26 07:00:00,18.3,56.3,27.5,84,23.7,karachi
2024-08-26 08:00:00,19.1,60.8,28.6,78,23.5,karachi
2024-08-26 09:00:00,19.8,65.4,30.0,70,24.9,karachi
2024-08-26 10:00:00,20.9,70.5,31.1,65,26.9,karachi
2024-08-26 11:00:00,22.2,76.6,32.0,60,27.0,karachi
2024-08-26 12:00:00,23.6,82.2,32.8,56,29.1,karachi
2024-08-26 13:00:00,24.6,87.3,33.0,57,30.8,karachi
2024-08-26 14:00:00,25.0,89.6,33.0,57,31.1,karachi
2024-08-26 15:00:00,25.0,89.6,33.2,56,30.6,karachi
2024-08-26 16:00:00,24.2,83.8,32.5,58,29.9,karachi
2024-08-26 17:00:00,26.2,88.2,31.6,63,25.6,karachi
2024-08-26 18:00:00,23.1,81.7,30.2,70,25.0,karachi
2024-08-26 19:00:00,20.7,73.3,29.3,74,20.5,karachi
2024-08-26 20:00:00,19.8,68.9,29.1,80,17.6,karachi
2024-08-26 21:00:00,19.0,63.1,29.0,82,16.6,karachi
2024-08-26 22:00:00,18.7,61.2,28.8,83,14.7,karachi
2024-08-26 23:00:00,20.0,64.7,28.5,84,19.2,karachi
2024-08-27 00:00:00,20.5,66.8,28.2,86,16.9,karachi
2024-08-27 01:00:00,19.8,65.2,28.0,86,17.3,karachi
2024-08-27 02:00:00,18.0,61.2,27.9,87,19.7,karachi
2024-08-27 03:00:00,15.5,57.0,27.5,89,19.8,karachi
2024-08-27 04:00:00,14.5,58.2,27.5,89,22.3,karachi
2024-08-27 05:00:00,16.5,59.8,27.1,89,14.8,karachi
2024-08-27 06:00:00,17.2,62.2,27.4,90,14.4,karachi
2024-08-27 07:00:00,18.5,62.9,27.7,88,17.4,karachi
2024-08-27 08:00:00,20.7,68.2,28.5,84,12.8,karachi
2024-08-27 09:00:00,22.8,69.8,29.9,80,11.5,karachi
2024-08-27 10:00:00,25.1,67.1,30.5,76,11.0,karachi
2024-08-27 11:00:00,27.5,58.7,31.2,72,12.5,karachi
2024-08-27 12:00:00,26.8,50.3,31.5,70,18.6,karachi
2024-08-27 13:00:00,24.9,43.9,33.3,61,19.5,karachi
2024-08-27 14:00:00,23.7,39.6,33.0,63,17.2,karachi
2024-08-27 15:00:00,21.9,36.2,31.8,68,13.6,karachi
2024-08-27 16:00:00,22.9,39.9,30.8,72,10.7,karachi
2024-08-27 17:00:00,19.6,31.7,30.1,75,17.6,karachi
2024-08-27 18:00:00,20.7,37.0,27.8,87,19.7,karachi
2024-08-27 19:00:00,24.1,44.8,27.5,92,15.8,karachi
2024-08-27 20:00:00,23.3,42.4,27.4,89,17.9,karachi
2024-08-27 21:00:00,21.0,36.2,27.1,92,14.5,karachi
2024-08-27 22:00:00,17.4,28.2,27.2,92,19.3,karachi
2024-08-27 23:00:00,16.1,27.6,27.1,92,15.6,karachi
2024-08-28 00:00:00,15.9,29.6,27.1,93,13.2,karachi
2024-08-28 01:00:00,15.4,27.4,26.5,93,20.1,karachi
2024-08-28 02:00:00,14.1,22.8,26.6,94,20.7,karachi
2024-08-28 03:00:00,12.7,19.0,27.0,92,19.9,karachi
2024-08-28 04:00:00,11.7,16.6,27.4,90,19.9,karachi
2024-08-28 05:00:00,9.1,13.1,27.3,90,20.2,karachi
2024-08-28 06:00:00,8.9,12.8,27.0,88,20.4,karachi
2024-08-28 07:00:00,11.3,17.2,27.1,93,18.2,karachi
2024-08-28 08:00:00,12.2,17.6,27.7,90,17.4,karachi
2024-08-28 09:00:00,10.7,15.4,28.1,88,17.3,karachi
2024-08-28 10:00:00,10.4,15.0,29.0,79,20.7,karachi
2024-08-28 11:00:00,9.7,13.9,29.2,77,20.8,karachi
2024-08-28 12:00:00,8.4,12.0,29.2,77,20.0,karachi
2024-08-28 13:00:00,7.6,10.9,28.4,78,23.0,karachi
2024-08-28 14:00:00,7.3,10.6,28.1,81,19.4,karachi
2024-08-28 15:00:00,7.9,11.4,27.5,84,18.5,karachi
2024-08-28 16:00:00,9.0,13.0,27.5,83,17.6,karachi
2024-08-28 17:00:00,12.9,19.5,27.3,85,18.1,karachi
2024-08-28 18:00:00,13.1,19.3,27.5,82,18.6,karachi
2024-08-28 19:00:00,13.2,19.4,27.5,81,17.2,karachi
2024-08-28 20:00:00,13.6,20.3,27.5,83,16.5,karachi
2024-08-28 21:00:00,14.1,21.2,27.0,93,10.1,karachi
2024-08-28 22:00:00,14.6,21.9,26.8,94,7.8,karachi
2024-08-28 23:00:00,15.3,22.6,26.6,94,10.6,karachi
2024-08-29 00:00:00,14.7,21.8,26.7,92,17.2,karachi
2024-08-29 01:00:00,13.7,20.2,26.6,90,17.6,karachi
2024-08-29 02:00:00,12.2,18.1,27.0,93,21.4,karachi
2024-08-29 03:00:00,10.8,16.2,27.0,95,21.5,karachi
2024-08-29 04:00:00,9.9,15.2,27.0,95,20.8,karachi
2024-08-29 05:00:00,8.6,14.3,26.9,96,21.6,karachi
2024-08-29 06:00:00,8.8,15.2,26.8,94,23.0,karachi
2024-08-29 07:00:00,10.3,18.8,26.8,93,23.1,karachi
2024-08-29 08:00:00,12.9,24.0,27.2,91,19.5,karachi
2024-08-29 09:00:00,13.3,25.6,27.2,90,20.0,karachi
2024-08-29 10:00:00,14.1,28.3,27.7,89,24.2,karachi
2024-08-29 11:00:00,15.0,28.1,28.9,82,25.8,karachi
2024-08-29 12:00:00,15.8,29.4,29.6,78,25.0,karachi
2024-08-29 13:00:00,16.9,31.1,29.8,76,20.9,karachi
2024-08-29 14:00:00,17.6,32.2,29.3,80,18.1,karachi
2024-08-29 15:00:00,18.5,34.5,28.2,85,20.7,karachi
2024-08-29 16:00:00,18.0,35.2,27.8,87,20.6,karachi
2024-08-29 17:00:00,21.0,44.1,27.8,89,17.2,karachi
2024-08-29 18:00:00,21.0,43.3,27.9,87,17.6,karachi
2024-08-29 19:00:00,21.0,40.9,27.5,89,16.0,karachi
2024-08-29 20:00:00,21.3,39.7,27.5,89,16.3,karachi
2024-08-29 21:00:00,21.4,38.4,27.1,90,12.4,karachi
2024-08-29 22:00:00,19.2,32.2,27.0,91,11.2,karachi
2024-08-29 23:00:00,16.5,26.7,26.8,91,17.4,karachi
2024-08-30 00:00:00,14.8,25.4,26.4,94,15.5,karachi
2024-08-30 01:00:00,14.0,25.4,26.6,91,21.2,karachi
2024-08-30 02:00:00,13.8,26.3,26.8,90,24.0,karachi
2024-08-30 03:00:00,12.9,24.4,26.7,90,25.4,karachi
2024-08-30 04:00:00,12.3,22.8,26.7,89,31.9,karachi
2024-08-30 05:00:00,10.3,23.2,26.4,88,32.5,karachi
2024-08-30 06:00:00,9.7,20.0,26.7,86,28.3,karachi
2024-08-30 07:00:00,7.9,14.1,27.0,85,33.2,karachi
2024-08-30 08:00:00,6.9,10.9,27.1,84,31.9,karachi
2024-08-30 09:00:00,7.5,12.0,27.8,82,33.0,karachi
2024-08-30 10:00:00,9.5,17.6,27.8,80,37.2,karachi
2024-08-30 11:00:00,12.0,24.0,27.6,80,37.2,karachi
2024-08-30 12:00:00,14.1,28.3,28.4,78,45.1,karachi
2024-08-30 13:00:00,16.5,32.5,29.4,73,42.8,karachi
2024-08-30 14:00:00,17.6,32.1,30.3,69,45.9,karachi
2024-08-30 15:00:00,19.6,31.0,30.1,70,42.4,karachi
2024-08-30 16:00:00,21.2,29.3,30.1,70,41.1,karachi
2024-08-30 17:00:00,22.4,31.3,29.3,72,37.4,karachi
2024-08-30 18:00:00,18.5,24.6,26.6,83,30.6,karachi
2024-08-30 19:00:00,15.1,19.7,25.9,83,35.6,karachi
2024-08-30 20:00:00,13.9,18.2,25.1,86,39.6,karachi
2024-08-30 21:00:00,15.1,20.1,24.9,87,31.5,karachi
2024-08-30 22:00:00,16.2,21.8,25.1,86,39.6,karachi
2024-08-30 23:00:00,15.0,20.1,25.6,88,43.6,karachi
2024-08-31 00:00:00,13.8,18.7,26.0,86,46.5,karachi
2024-08-31 01:00:00,12.9,19.1,25.6,87,44.6,karachi
2024-08-31 02:00:00,12.1,19.9,25.7,87,46.6,karachi
2024-08-31 03:00:00,11.5,21.1,25.7,87,41.4,karachi
2024-08-31 04:00:00,11.8,24.4,25.6,89,40.4,karachi
2024-08-31 05:00:00,12.3,46.8,25.7,88,33.9,karachi
2024-08-31 06:00:00,11.8,45.3,25.0,89,38.6,karachi
2024-08-31 07:00:00,11.9,42.5,25.3,90,42.5,karachi
2024-08-31 08:00:00,12.3,37.8,25.4,88,41.0,karachi
2024-08-31 09:00:00,10.7,35.7,25.5,90,42.5,karachi
2024-08-31 10:00:00,10.2,34.8,25.9,88,44.6,karachi
2024-08-31 11:00:00,10.9,38.5,26.6,86,40.1,karachi
2024-08-31 12:00:00,11.3,43.4,26.7,86,38.3,karachi
2024-08-31 13:00:00,11.7,52.0,27.0,87,29.2,karachi
